generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-1.57916,-3.72461,1.57916,1
2000,0,-1.59866,-3.65331,1.59866,0.5735
4000,0,-0.0147997,-2.71342,0.0147997,0.6295
6000,3,-12.7938,-5.83523,1.83216,0.6375
8000,0,-0.387187,-4.64821,0.387187,0.63
10000,0,-0.17905,-3.23608,0.17905,0.5995
12000,1,-3.24447,-2.66925,0.69891,0.5535
14000,0,-0.442365,-3.34415,0.442365,0.566
16000,1,-3.50355,-4.19112,0.459496,0.6265
18000,0,-0.727012,-4.55648,0.727012,0.5505
20000,0,-0.0650993,-3.50852,0.0650993,0.565
22000,0,-1.09736,-4.93477,1.09736,0.583
24000,1,-6.09732,-3.21861,1.11493,0.6115
26000,5,-20.6656,-7.05948,3.60498,0.6625
28000,2,-5.54121,-5.45587,0.637873,0.6275
30000,0,-1.75737,-4.32303,1.75737,0.626
32000,0,-0.639601,-2.96124,0.639601,0.606
34000,0,-0.0540177,-3.19392,0.0540177,0.6055
36000,3,-15.6071,-3.81771,2.88658,0.6395
38000,0,-0.31008,-2.63731,0.31008,0.5695
40000,2,-7.42805,-7.50025,1.88923,0.593
42000,0,-0.451375,-2.84947,0.451375,0.5685
44000,1,-3.51503,-2.39464,0.2224,0.576
46000,0,-0.954515,-4.57895,0.954515,0.6055
48000,0,-0.115494,-2.60263,0.115494,0.6435
50000,0,-0.212239,-3.24152,0.212239,0.6405
52000,2,-6.79026,-1.34272,2.06305,0.611
54000,1,-5.29583,-3.57681,1.32785,0.6265
56000,0,-0.204931,-4.55133,0.204931,0.6395
58000,1,-5.51939,-5.41915,0.411045,0.597
60000,2,-9.63907,-6.12595,0.449936,0.603
62000,0,-0.236709,-3.53706,0.236709,0.602
64000,0,-0.00841873,-8.73781,0.00841873,0.639
66000,0,-0.232874,-3.50635,0.232874,0.6275
68000,2,-8.10416,-3.18935,1.67911,0.658
70000,2,-6.99731,-5.91171,1.90581,0.5915
72000,0,-0.213034,-3.82969,0.213034,0.5545
74000,3,-11.0605,-3.22143,1.91857,0.5945
76000,0,-0.0485945,-2.71255,0.0485945,0.599
78000,2,-7.36628,-10.2241,1.76958,0.605
80000,0,-0.683911,-3.04183,0.683911,0.6045
82000,0,-0.799449,-2.82991,0.799449,0.5795
84000,1,-6.35168,-2.91926,2.34033,0.5835
86000,0,-0.358897,-3.24815,0.358897,0.618
88000,3,-7.70794,-3.69329,2.05266,0.649
90000,0,-0.218867,-4.30175,0.218867,0.576
92000,1,-2.78987,-4.1306,0.153884,0.701
94000,0,-0.271371,-2.98742,0.271371,0.5685
96000,0,-0.0743263,-3.39942,0.0743263,0.5875
98000,1,-2.41272,-3.26109,0.483332,0.6365
100000,0,-1.08375,-2.74773,1.08375,0.5715
102000,0,-0.136176,-3.26215,0.136176,0.5805
104000,1,-2.75594,-4.79111,0.929036,0.5545
106000,0,-0.213952,-4.63883,0.213952,0.6815
108000,0,-0.334907,-3.3286,0.334907,0.635
110000,1,-3.32286,-5.39102,0.662337,0.6085
112000,1,-3.57405,-3.21176,0.322442,0.6735
114000,0,-0.0774511,-4.73686,0.0774511,0.585
116000,0,-0.355522,-3.65447,0.355522,0.6195
118000,0,-0.15207,-3.83334,0.15207,0.6355
120000,1,-2.36527,-3.78414,0.724045,0.6465
122000,0,-0.78877,-3.02436,0.78877,0.559
124000,0,-0.0712838,-3.57578,0.0712838,0.6195
126000,3,-12.2955,-3.69574,1.49683,0.587
128000,0,-0.7429,-5.23374,0.7429,0.59
130000,1,-3.98224,-4.33789,0.486226,0.6285
132000,1,-2.1458,-3.70173,0.199044,0.5775
134000,1,-3.1105,-3.18446,1.45879,0.631
136000,2,-7.6908,-5.59286,1.45406,0.5935
138000,0,-1.68785,-4.7308,1.68785,0.5735
140000,0,-0.685329,-5.36462,0.685329,0.577
142000,1,-2.73266,-1.4108,0.722014,0.597
144000,0,-0.00729403,-2.50796,0.00729403,0.6665
146000,0,-0.731481,-7.57699,0.731481,0.5795
148000,1,-6.57711,-4.44182,1.21516,0.66
150000,1,-3.05437,-4.16853,1.18613,0.595
152000,0,-2.23285,-5.35736,2.23285,0.5615
154000,0,-0.287929,-2.83601,0.287929,0.596
156000,1,-4.57179,-4.19218,1.13642,0.634
158000,0,-0.115725,-2.62965,0.115725,0.5305
160000,0,-0.398513,-3.33352,0.398513,0.6025
162000,0,-0.149492,-4.28649,0.149492,0.64
164000,1,-2.02118,-3.85481,0.705684,0.6795
166000,2,-10.4191,-5.05557,3.27676,0.6685
168000,1,-3.55086,-5.06459,0.205577,0.6125
170000,0,-1.65527,-2.9703,1.65527,0.588
172000,4,-11.273,-3.77246,2.14953,0.5695
174000,0,-0.401282,-2.61956,0.401282,0.6915
176000,0,-1.45331,-4.78032,1.45331,0.604
178000,1,-4.52542,-2.99835,0.824984,0.63
180000,1,-3.05453,-7.35476,0.874496,0.563
182000,0,-1.50817,-2.69519,1.50817,0.5215
184000,1,-2.53151,-3.81016,0.478897,0.612
186000,0,-0.630126,-2.80466,0.630126,0.667
188000,1,-2.15757,-3.19619,0.739598,0.6595
190000,0,-0.449973,-3.16948,0.449973,0.608
192000,0,-0.164989,-3.6017,0.164989,0.6425
194000,0,-0.254953,-5.19933,0.254953,0.602
196000,1,-3.70583,-1.08894,1.15213,0.5955
198000,0,-0.673168,-4.53515,0.673168,0.6045
200000,0,-2.81132,-4.00867,2.81132,0.6095
202000,1,-6.54519,-5.07873,3.55528,0.643
204000,3,-13.8946,-3.67943,3.63385,0.6255
206000,0,-0.111584,-4.61292,0.111584,0.603
208000,0,-0.453917,-3.61961,0.453917,0.607
210000,0,-0.714325,-2.93598,0.714325,0.6145
212000,0,-0.127634,-3.02838,0.127634,0.5865
214000,0,-0.0997272,-2.70817,0.0997272,0.595
216000,0,-0.489933,-4.7981,0.489933,0.602
218000,0,-0.198422,-2.83551,0.198422,0.6135
220000,0,-0.233715,-4.50605,0.233715,0.602
222000,0,-0.319801,-3.5759,0.319801,0.554
224000,0,-0.467915,-2.62979,0.467915,0.5805
226000,1,-4.40984,-2.4896,0.914199,0.634
228000,1,-3.72063,-1.85825,1.07524,0.5865
230000,1,-2.4566,-1.86879,0.531308,0.5985
232000,0,-0.0813371,-3.99364,0.0813371,0.613
234000,1,-2.9785,-5.26224,0.370341,0.5315
236000,0,-0.214488,-3.61836,0.214488,0.6295
238000,1,-3.08039,-6.25371,1.02464,0.5735
240000,0,-0.395012,-3.45298,0.395012,0.577
242000,0,-0.0158569,-2.76673,0.0158569,0.548
244000,0,-0.805905,-3.71416,0.805905,0.586
