generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,sp23,sp24,0,0.032,0,0.005,0
2000,sp23,sp24,0,0.0431914,0,0.0256064,0
2000,sp24,NA,1.63921,1.66393,0,1.49122,0
2000,sp24,NA,2.43949,0.404553,0,0.982153,0
2000,sp23,NA,0.32512,0.786353,0,0.594751,0
4000,sp23,sp24,0,0.0870381,0,0.120118,0
6000,sp23,sp24,0,0.0812417,0,0.0633158,0
8000,sp23,sp24,0,0.0882671,0,0.341896,0
10000,sp23,sp24,0,0.306374,0,0.149115,0
12000,sp23,sp24,0,1.04355,0,0.494005,0
12000,sp24,NA,1.69384,0.740603,0,1.30122,0
14000,sp23,sp24,0,0.0888159,0,0.0439372,0
16000,sp23,sp24,0,0.0347602,0,0.00959174,0
18000,sp23,sp24,0,0.242157,0,0.823555,0
18000,sp24,NA,1.00431,0.436647,0,1.14237,0
20000,sp23,sp24,0,0.627569,0,0.0735546,0
22000,sp23,sp24,0,0.0191862,0,0.172274,0
24000,sp23,sp24,0,0.0791765,0,0.466551,0
26000,sp23,sp24,0,0.0789256,0,0.162542,0
28000,sp23,sp24,0,0.027664,0,0.0670595,0
28000,sp24,NA,2.7009,1.27407,0,2.06961,0
30000,sp23,sp24,0,0.203553,0,0.456791,0
30000,sp24,NA,1.50898,1.04441,0,0.88102,0
32000,sp23,sp24,0,0.0977939,0,0.259976,0
34000,sp23,sp24,0,0.0837405,0,0.0236489,0
34000,sp24,NA,2.5361,0.353835,0,1.32107,0
36000,sp23,sp24,0,0.787637,0,0.127195,0
36000,sp23,NA,0.857155,0.0750345,0,0.603168,0
36000,sp24,NA,1.14671,1.42737,0,2.19673,0
38000,sp23,sp24,0,0.0542536,0,0.0148212,0
38000,sp23,NA,2.41876,0.788515,0,0.17109,0
38000,sp23,NA,2.69256,0.698667,0,0.606141,0
40000,sp23,sp24,0,0.633447,0,0.267914,0
40000,sp23,NA,2.02788,0.00101286,0,0.530438,0
42000,sp23,sp24,0,0.111507,0,0.124398,0
44000,sp23,sp24,0,0.488321,0,0.0719243,0
44000,sp23,NA,2.68039,0.992867,0,0.513216,0
46000,sp23,sp24,0,0.0420878,0,0.449474,0
46000,sp23,NA,2.12358,0.562851,0,0.290244,0
