generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,sp12,sp21,0,0.032,0,0.0033318,0
2000,sp12,sp21,0,0.0461062,0,0.15994,0
4000,sp12,sp21,0,0.173553,0,0.117713,0
6000,sp12,sp21,0,0.226878,0,0.00609695,0
8000,sp12,sp21,0,0.170821,0,0.0600692,0
8000,sp22,NA,6.52026,0.980236,0,0.207212,0
8000,sp12,NA,7.83984,0.879009,0,0.115388,0
10000,sp12,sp21,0,0.554365,0,0.390024,0
10000,sp21,sp22,0.144527,0.10454,0,0.00863419,0
10000,sp12,NA,7.02033,0.737963,0,0.481276,0
12000,sp12,sp21,0,0.0987505,0,0.145835,0
14000,sp12,sp21,0,0.161494,0,0.167978,0
16000,sp12,sp21,0,0.120184,0,0.118047,0
18000,sp12,sp21,0,0.0405116,0,0.0681289,0
18000,sp21,sp22,4.52737,0.130193,0,0.1984,0
20000,sp12,sp21,0,0.0993688,0,0.060588,0
22000,sp12,sp21,0,0.0331438,0,0.0984999,0
24000,sp12,sp21,0,0.165358,0,0.169562,0
26000,sp12,sp21,0,0.856384,0,0.190981,0
26000,sp21,sp22,4.19084,0.472874,0,0.752297,0
26000,sp12,NA,0.438412,0.252827,0,0.195603,0
28000,sp12,sp21,0,0.139843,0,0.0603552,0
30000,sp12,sp21,0,0.106888,0,0.136616,0
32000,sp12,sp21,0,0.02658,0,0.0192462,0
32000,sp21,NA,7.01574,0.207597,0,0.153444,0
34000,sp12,sp21,0,0.0431605,0,0.227787,0
34000,sp21,sp22,0.96858,0.424558,0,0.0225979,0
36000,sp12,sp21,0,0.126175,0,0.049634,0
38000,sp12,sp21,0,0.0754365,0,0.0665835,0
40000,sp12,sp21,0,0.0832538,0,0.0216322,0
42000,sp12,sp21,0,0.138157,0,0.101574,0
44000,sp12,sp21,0,0.0427661,0,0.0708649,0
44000,sp21,sp22,0.470751,0.10546,0,0.122514,0
46000,sp12,sp21,0,0.112039,0,0.0188787,0
48000,sp12,sp21,0,0.0851923,0,0.0163551,0
50000,sp12,sp21,0,0.0902611,0,0.0589331,0
52000,sp12,sp21,0,0.300891,0,0.0104379,0
54000,sp12,sp21,0,0.0369088,0,0.0002594,0
56000,sp12,sp21,0,0.0591579,0,0.0308029,0
56000,sp12,NA,7.51715,0.203132,0,0.257915,0
56000,sp12,NA,5.63484,0.1237,0,0.175165,0
56000,sp12,NA,4.40663,0.426152,0,0.0616979,0
58000,sp12,sp21,0,0.250876,0,0.0642406,0
58000,sp22,NA,7.25584,0.0361125,0,0.872266,0
58000,sp12,NA,6.66022,0.177581,0,0.278245,0
60000,sp12,sp21,0,0.0254272,0,0.0902634,0
62000,sp12,sp21,0,0.160801,0,0.175416,0
