generation,N_shifts,logPrior,logLik,eventRate,acceptRate
0,0,-1,-4.19772,1,1
2000,0,-0.653846,-6.42943,0.653846,0.561
4000,0,-0.867831,-5.62806,0.867831,0.572
6000,0,-0.419614,-5.71361,0.419614,0.5515
8000,2,-2.36361,-6.3501,0.692883,0.5805
10000,2,-1.31092,-6.92537,1.56242,0.6665
12000,0,-0.258352,-5.7758,0.258352,0.554
14000,0,-0.140115,-6.00607,0.140115,0.6305
16000,0,-0.780615,-5.43837,0.780615,0.6205
18000,1,0.285311,-4.88509,0.604439,0.605
20000,0,-0.062004,-4.78752,0.062004,0.549
22000,0,-0.245072,-5.68093,0.245072,0.5775
24000,0,-0.0262333,-6.02822,0.0262333,0.5655
26000,2,-1.07122,-7.70437,0.550619,0.625
28000,0,-1.19155,-4.99466,1.19155,0.63
30000,0,-0.0578508,-5.64604,0.0578508,0.587
32000,1,0.0377783,-4.78068,0.778545,0.5745
34000,1,0.343844,-7.10193,0.277605,0.582
36000,0,-0.0282417,-4.8179,0.0282417,0.578
38000,0,-0.0587027,-4.82939,0.0587027,0.553
40000,0,-1.32846,-4.3192,1.32846,0.538
42000,0,-0.0130606,-5.32683,0.0130606,0.5835
44000,1,-0.700365,-4.94478,1.81781,0.614
46000,0,-0.417845,-4.46467,0.417845,0.526
48000,0,-0.912153,-4.2721,0.912153,0.575
50000,0,-1.10198,-4.74635,1.10198,0.605
52000,0,-0.573469,-6.777,0.573469,0.627
54000,0,-0.871229,-4.09383,0.871229,0.667
56000,3,0.416202,-4.93511,1.66019,0.6335
58000,2,-1.73584,-5.99314,1.91539,0.612
60000,0,-0.0114153,-5.74382,0.0114153,0.5425
62000,3,-2.70439,-6.78344,0.763595,0.6135
64000,0,-0.324813,-5.03304,0.324813,0.601
66000,0,-1.90217,-4.52666,1.90217,0.644
68000,0,-0.82377,-4.34146,0.82377,0.5675
70000,0,-0.356882,-4.43147,0.356882,0.552
72000,1,0.0270757,-6.93522,0.675666,0.579
74000,1,0.775446,-5.34728,0.345069,0.5875
76000,0,-0.497503,-4.35311,0.497503,0.6145
78000,1,0.0513097,-5.0158,0.954211,0.5905
80000,0,-0.439442,-7.96621,0.439442,0.648
82000,5,-5.46639,-7.92694,4.12081,0.674
84000,2,0.107636,-4.81993,2.44128,0.661
86000,0,-0.232289,-5.00003,0.232289,0.573
88000,0,-1.11223,-6.47619,1.11223,0.53
90000,1,-1.45682,-6.14816,2.2146,0.612
92000,0,-0.796054,-6.56737,0.796054,0.605
94000,0,-0.0606982,-5.31523,0.0606982,0.5605
96000,0,-0.127648,-4.1558,0.127648,0.6045
98000,1,0.475815,-4.79496,0.992002,0.578
100000,1,-0.439519,-5.57108,1.37922,0.637
102000,0,-0.177692,-7.30203,0.177692,0.6115
104000,1,0.240105,-6.27712,0.396976,0.613
106000,0,-0.266335,-4.88216,0.266335,0.6015
108000,3,-1.92746,-6.1529,2.92946,0.579
110000,2,-2.13297,-8.07216,2.52235,0.668
112000,2,-1.9025,-5.10957,3.06271,0.5885
114000,1,-0.214968,-5.30146,0.681252,0.6255
116000,0,-0.928312,-5.64215,0.928312,0.5995
118000,0,-0.194904,-6.66267,0.194904,0.5605
120000,0,-0.852062,-5.02526,0.852062,0.6675
122000,0,-0.45144,-4.54278,0.45144,0.606
124000,0,-0.390148,-4.67194,0.390148,0.613
126000,0,-1.0033,-5.05283,1.0033,0.55
128000,0,-2.46431,-5.58059,2.46431,0.541
130000,0,-0.255556,-5.96534,0.255556,0.5835
132000,1,-1.83606,-5.60181,0.327853,0.58
134000,0,-0.861877,-4.20047,0.861877,0.603
136000,0,-0.178039,-6.65215,0.178039,0.5945
138000,0,-1.09374,-5.15987,1.09374,0.5935
140000,0,-0.0799464,-5.36145,0.0799464,0.633
142000,1,0.379717,-7.18399,0.099039,0.6385
144000,1,-1.37462,-4.64518,2.92748,0.6425
146000,0,-0.129084,-5.08241,0.129084,0.628
148000,0,-0.548971,-6.63968,0.548971,0.5345
150000,1,0.141681,-5.11458,0.67843,0.5765
152000,0,-0.0427007,-5.01809,0.0427007,0.646
154000,0,-0.206682,-5.28454,0.206682,0.5265
156000,0,-0.32256,-5.29299,0.32256,0.539
158000,2,-2.76235,-5.83435,1.09949,0.5665
160000,0,-0.568499,-6.0004,0.568499,0.5625
162000,0,-0.164659,-5.27538,0.164659,0.6
164000,0,-0.2834,-5.19354,0.2834,0.555
166000,0,-0.669065,-4.62196,0.669065,0.59
168000,1,-0.449028,-5.74587,1.45547,0.5685
170000,0,-0.201617,-5.27324,0.201617,0.589
172000,2,0.0501012,-4.65756,2.65177,0.6395
174000,0,-0.174709,-4.60335,0.174709,0.594
176000,0,-0.218872,-5.58294,0.218872,0.6225
178000,5,0.879955,-5.02797,1.40575,0.681
180000,0,-1.43989,-4.89322,1.43989,0.5855
182000,1,0.623574,-4.87089,0.439269,0.6025
184000,0,-0.145172,-5.46356,0.145172,0.559
186000,0,-0.0661202,-4.38913,0.0661202,0.588
188000,0,-1.53514,-5.04824,1.53514,0.6305
190000,2,-0.108901,-5.15836,2.40552,0.587
192000,0,-1.26638,-5.13504,1.26638,0.546
194000,0,-0.360594,-4.70823,0.360594,0.575
196000,0,-0.0477867,-4.23724,0.0477867,0.573
198000,2,-2.4294,-6.3683,1.57238,0.6445
200000,0,-0.0862081,-5.35719,0.0862081,0.6235
202000,1,-0.914015,-6.96563,2.04207,0.5755
204000,0,-0.0924188,-4.19961,0.0924188,0.5845
206000,0,-0.0365412,-6.31912,0.0365412,0.5765
208000,0,-0.627933,-5.77363,0.627933,0.5685
210000,0,-1.50054,-5.32761,1.50054,0.576
