generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
0,sp29,sp18,0,0.0181562,0,0.005,0
2000,sp29,sp18,0,0.113499,0,0.0447514,0
2000,sp18,NA,4.84971,0.124472,0,0.752642,0
4000,sp29,sp18,0,0.128993,0,0.10206,0
6000,sp29,sp18,0,0.486521,0,0.452779,0
8000,sp29,sp18,0,0.302744,0,0.138369,0
10000,sp29,sp18,0,0.173684,0,0.0153154,0
12000,sp29,sp18,0,0.15785,0,0.228949,0
12000,sp18,NA,4.67387,0.638394,0,0.0332247,0
14000,sp29,sp18,0,0.321693,0,0.0198403,0
14000,sp18,NA,2.6296,0.265762,0,0.080205,0
14000,sp45,NA,5.34031,1.052,0,1.00014,0
14000,sp45,sp46,5.09311,1.46743,0,1.02294,0
16000,sp29,sp18,0,0.433778,0,0.282852,0
18000,sp29,sp18,0,1.17842,0,0.618972,0
18000,sp18,NA,2.11394,0.0642399,0,0.685141,0
20000,sp29,sp18,0,0.391485,0,0.576739,0
20000,sp18,NA,5.00693,1.35716,0,0.102845,0
22000,sp29,sp18,0,0.22165,0,0.261356,0
24000,sp29,sp18,0,0.397862,0,0.227211,0
26000,sp29,sp18,0,0.323186,0,0.110847,0
28000,sp29,sp18,0,0.34224,0,0.280844,0
30000,sp29,sp18,0,0.397022,0,0.0104885,0
32000,sp29,sp18,0,0.140569,0,0.0275208,0
34000,sp29,sp18,0,0.430012,0,0.0275459,0
36000,sp29,sp18,0,0.0208903,0,0.202119,0
36000,sp18,NA,0.8709,1.04915,0,0.375844,0
36000,sp29,sp45,0.36697,0.35455,0,0.463668,0
36000,sp18,NA,1.50751,0.00446885,0,0.0141494,0
36000,sp18,NA,1.10458,1.01298,0,0.457012,0
38000,sp29,sp18,0,0.257219,0,0.519142,0
38000,sp29,sp45,1.58135,0.340074,0,0.135384,0
40000,sp29,sp18,0,0.225852,0,0.039198,0
42000,sp29,sp18,0,0.287123,0,0.193352,0
44000,sp29,sp18,0,0.0858893,0,0.127429,0
46000,sp29,sp18,0,0.257686,0,0.120794,0
48000,sp29,sp18,0,0.222995,0,0.0217399,0
48000,sp18,NA,4.21118,0.39147,0,0.761666,0
50000,sp29,sp18,0,0.131761,0,0.0755444,0
52000,sp29,sp18,0,0.0827887,0,0.00449583,0
54000,sp29,sp18,0,0.0930176,0,0.0627876,0
56000,sp29,sp18,0,0.354796,0,0.642569,0
56000,sp29,sp45,2.7424,0.45537,0,0.0296183,0
58000,sp29,sp18,0,0.305003,0,0.0346154,0
60000,sp29,sp18,0,0.268982,0,0.218963,0
62000,sp29,sp18,0,0.160471,0,0.219209,0
64000,sp29,sp18,0,0.265685,0,0.236854,0
66000,sp29,sp18,0,0.0646798,0,0.116704,0
66000,sp29,sp45,3.12727,0.622723,0,0.419861,0
68000,sp29,sp18,0,0.299169,0,0.0712711,0
70000,sp29,sp18,0,0.781207,0,0.240551,0
72000,sp29,sp18,0,0.402784,0,0.107929,0
74000,sp29,sp18,0,0.261159,0,0.0781537,0
76000,sp29,sp18,0,0.436052,0,0.155027,0
78000,sp29,sp18,0,0.164957,0,0.103077,0
78000,sp29,NA,5.04745,0.465379,0,0.683952,0
80000,sp29,sp18,0,0.0870321,0,0.135494,0
82000,sp29,sp18,0,0.0976252,0,0.00171047,0
84000,sp29,sp18,0,1.03685,0,0.837426,0
86000,sp29,sp18,0,0.547289,0,0.0992335,0
86000,sp18,NA,2.86278,0.24472,0,0.325048,0
86000,sp29,NA,4.56448,0.155646,0,0.628098,0
86000,sp29,NA,4.75149,0.0743492,0,0.529691,0
88000,sp29,sp18,0,0.377269,0,0.00662737,0
90000,sp29,sp18,0,0.411266,0,0.207389,0
92000,sp29,sp18,0,0.260309,0,0.213393,0
94000,sp29,sp18,0,0.306381,0,0.0704343,0
96000,sp29,sp18,0,0.459981,0,0.396161,0
98000,sp29,sp18,0,1.00736,0,0.0987812,0
98000,sp18,NA,2.09005,0.0213671,0,0.796829,0
100000,sp29,sp18,0,0.523729,0,0.0109961,0
102000,sp29,sp18,0,0.168504,0,0.0224112,0
104000,sp29,sp18,0,0.367967,0,0.253045,0
